row_id,split,label,text,hindi_text,seed_text,seed_origin,variant,cosine,judge_label,judge_conf,hinglish_abuse,source,fail_reason
synth-val-6169-paraphrase,train,0,"Koi medicine ya koi anushka nahi hai, bhaisahab, maine to taiyaar karke rakha hai 🙏",टाईट खड़ा करने के लिए कोई दवा या कोई अनुष्का बताओ भाई 🙏,"Koi medicine ya koi anushka nahi hai, bhaisahab, maine to taiyaar karke rakha hai 🙏",val_error,paraphrase,,,,0.0,hard_aug,dup_or_identity
synth-train-15148-obfuscation,train,0,Jh@nnvm m3 h3,जहन्नुम में हे,Jahan num ho tum he,train_quarantine,obfuscation,,,,0.0,hard_aug,low_cosine:0.00
synth-val-6169-mix_english_heavy,train,0,"Any medicine or product to get it up, brother? I've already prepared it, bro 🙏",टाईट खड़ा करने के लिए कोई दवा या कोई अनुष्का बताओ भाई 🙏,"Koi medicine ya koi anushka nahi hai, bhaisahab, maine to taiyaar karke rakha hai 🙏",val_error,mix_english_heavy,0.1697,,,0.0,hard_aug,low_cosine:0.17
synth-train-2152-paraphrase,train,0,"Pyaar toh sabko jeena sikhata hai, wafa ke naam par marne wala hai, pyar nahi kiya toh dekho na yaar, jaleem har dar se sikhata hai.","प्यार सभी को जीना सिखा देता है     वफा के नाम पर मरना सिखा देता है,    प्यार नहीं किया तो कर के देख लो यारों     जालिम हर दर्द सहना सिखा देता है..,","Pyar sabko jeena sikhata hai, wafa ke naam par marne wala hai, pyar nahi kiya toh karke dekho yaaron, jaleem har dar se sikhata hai.",train_error,paraphrase,0.9345,1,0.9,0.0,hard_aug,judge_mismatch:1
synth-val-6169-obfuscation,train,0,"Koi medici.ne ya koi anu.shka nahi hai, bhai.sa.hab, maine to tai.yaar k.rke rakha hai 🙏",टाईट खड़ा करने के लिए कोई दवा या कोई अनुष्का बताओ भाई 🙏,"Koi medicine ya koi anushka nahi hai, bhaisahab, maine to taiyaar karke rakha hai 🙏",val_error,obfuscation,0.8408,1,0.9,0.0,hard_aug,judge_mismatch:1
synth-train-2152-mix_english_heavy,train,0,"Love teaches everyone to live, but teaches to die in the name of loyalty; if you didn't love, just try it guys, the cruel one teaches to endure pain from every door.","प्यार सभी को जीना सिखा देता है     वफा के नाम पर मरना सिखा देता है,    प्यार नहीं किया तो कर के देख लो यारों     जालिम हर दर्द सहना सिखा देता है..,","Pyar sabko jeena sikhata hai, wafa ke naam par marne wala hai, pyar nahi kiya toh karke dekho yaaron, jaleem har dar se sikhata hai.",train_error,mix_english_heavy,0.0424,,,0.0,hard_aug,low_cosine:0.04
synth-val-4776-paraphrase,train,1,"Hindu ya Muslim, Muslim ka chala hai",हिंदू या मुसलमान । मुस्लिम का चलता हैं,"Hindu ya Muslim, Muslim ka chalta hai",val_error,paraphrase,0.9463,0,0.85,0.0,hard_aug,judge_mismatch:0
synth-train-2152-obfuscation,train,0,"Py@r s@bko jeen@ sikh@t@ h@i, w@f@ ke n@'m pr m@rne w@l@ h@i, py@r n@h! kiy@ tOh k@rke dekh@ y@rOn, j@l!m h@r d@r s@ kh@t@ h@i.","प्यार सभी को जीना सिखा देता है     वफा के नाम पर मरना सिखा देता है,    प्यार नहीं किया तो कर के देख लो यारों     जालिम हर दर्द सहना सिखा देता है..,","Pyar sabko jeena sikhata hai, wafa ke naam par marne wala hai, pyar nahi kiya toh karke dekho yaaron, jaleem har dar se sikhata hai.",train_error,obfuscation,0.2739,,,0.0,hard_aug,low_cosine:0.27
synth-val-4776-mix_hindi_heavy,train,1,"Hindu ya Muslim, Muslim ke chalta hai",हिंदू या मुसलमान । मुस्लिम का चलता हैं,"Hindu ya Muslim, Muslim ka chalta hai",val_error,mix_hindi_heavy,0.9362,0,0.85,0.0,hard_aug,judge_mismatch:0
synth-train-6546-mix_english_heavy,train,0,"The people of Uttar Pradesh are with Yogi ji, not with #danga_premi_spa.",उत्तरप्रदेश की जनता योगी जी के साथ है    #दंगा_प्रेमी_सपा के साथ नही,Uttar Pradesh ki janta Yogi ji ke saath hai #danga_premi_spa ke saath nahi,train_quarantine,mix_english_heavy,0.4546,,,0.0,hard_aug,low_cosine:0.45
synth-train-6546-obfuscation,train,0,Uttr Prdesh kI jnta Yogi jI k3 s@th h@I #d@ng@_pr3mI_sp@ k3 s@th nhI,उत्तरप्रदेश की जनता योगी जी के साथ है    #दंगा_प्रेमी_सपा के साथ नही,Uttar Pradesh ki janta Yogi ji ke saath hai #danga_premi_spa ke saath nahi,train_quarantine,obfuscation,0.4209,,,0.0,hard_aug,low_cosine:0.42
synth-val-665-mix_english_heavy,train,0,"Plz comment karo wale shut up, agar aap itna achee feel karte ho to in jaise post pe na like karo na comment karo na ye famous ho jaye. Girls please stop spreading so much gyaan.","प्लीज कमैंट करनें वालों शरफत मत बताओं, अगर इतनें ही अच्छें रहते ना तो इन जैंसे की पोस्ट पे ना लाइक ना कमैंट ना ये फेमस होते, कृपा लड़कियाँ तो और ज्ञान ना बाँटे ।।","Plz comment karte wale shart mat batao, agar aise hi achhe rehate na to in jaise ke post pe na like na comment na ye famous hote, kripa ladkiyan to aur gyaan na badhe.",val_error,mix_english_heavy,0.6123,,,0.0,hard_aug,judge_unreliable
synth-val-1410-paraphrase,train,1,"Ek baar oh status bhej do, jad chaudhriyan chaudhri teri geetian se bhool gaye han tu aise rule jaye aaj aise rule gaya han.",एक वारी ओह स्टेटस भेज दो जड़ चौधरियां चौधरी तेरी गीतियां से भूल गए हां तू असी रूल जाइए आज ऐसी रुल गया हां,"Ek baar oh status bhej do, jad chaudhriyan chaudhri teri geetian se bhool gaye han tu aise rule jaye aaj aise rule gaya han",val_error,paraphrase,0.992,0,0.85,0.0,hard_aug,judge_mismatch:0
synth-val-1410-mix_english_heavy,train,1,"Send your status once, the whole village forgot the name of the village head because of your songs, just like today you showed it off again",एक वारी ओह स्टेटस भेज दो जड़ चौधरियां चौधरी तेरी गीतियां से भूल गए हां तू असी रूल जाइए आज ऐसी रुल गया हां,"Ek baar oh status bhej do, jad chaudhriyan chaudhri teri geetian se bhool gaye han tu aise rule jaye aaj aise rule gaya han",val_error,mix_english_heavy,0.077,,,0.0,hard_aug,low_cosine:0.08
synth-val-2669-mix_english_heavy,train,1,Some Chinese or certain China-like people can't mess up our Indian army at all.,कुछ चीनी ओर कुछ चाइना जैसे लोगो हमारी इंडियन आर्मी का कुछ नहीं बिगड़ा पाएंगे,Kuchh Chinese or china jaise log hamari Indian army ka kuchh nahi bigad paayenge.,val_error,mix_english_heavy,0.3556,,,0.0,hard_aug,low_cosine:0.36
synth-val-1410-mix_hindi_heavy,train,1,"Ek baar oh status bhej do, jad chauharayan chauhari teri geetian se bhool gaye han tu aise rule jaye aaj aise rule gaya han",एक वारी ओह स्टेटस भेज दो जड़ चौधरियां चौधरी तेरी गीतियां से भूल गए हां तू असी रूल जाइए आज ऐसी रुल गया हां,"Ek baar oh status bhej do, jad chaudhriyan chaudhri teri geetian se bhool gaye han tu aise rule jaye aaj aise rule gaya han",val_error,mix_hindi_heavy,0.9101,0,0.85,0.0,hard_aug,judge_mismatch:0
synth-val-2472-mix_english_heavy,train,0,"Go to Makkah, you Makkah people. Get your god in Medina. Here we got Hanuman’s devotees. Ram come to every chest. Jai Shri Ram 🚩🚩🚩🚩🚩🚩🕉️",मक्का वालों  मक्का जाओ  खुदा मिलेंगे मदीने में  यहां तो हनुमान के दीवाने हैं राम मिलेंगे  हर सीने में   जय श्री राम 🚩🚩🚩🚩🚩🚩🕉️,"Makkha walo makkha jao, khuda milega madine mein, yahan to Hanuman ke devotee hain, Ram milega har seen mein, Jai Shri Ram 🚩🚩🚩🚩🚩🚩🕉️",val_error,mix_english_heavy,0.4263,,,0.0,hard_aug,low_cosine:0.43
synth-val-2722-paraphrase,train,0,Aap logo ko sham aani chahiye jo is post pe apni funny reaction de raha hai,आप सबको शर्म आनी चाहिए जो इस पोस्ट पर अपनी हास्य प्रतिक्रिया दे रहे है,Aap sabko sham aani chahiye jo is post par apni funny reaction de raha hai,val_error,paraphrase,0.879,1,0.8,0.0,hard_aug,judge_mismatch:1
synth-val-2722-mix_english_heavy,train,0,You all should feel shame for giving funny reactions on this post,आप सबको शर्म आनी चाहिए जो इस पोस्ट पर अपनी हास्य प्रतिक्रिया दे रहे है,Aap sabko sham aani chahiye jo is post par apni funny reaction de raha hai,val_error,mix_english_heavy,0.3271,,,0.0,hard_aug,low_cosine:0.33
synth-train-3435-paraphrase,train,0,"Bhai ye to bhot badia log hai na. Apne ko itna shayd kar lo toh sab kuch shayd hota hai, shakal, kapde, shaukart, rupaye.",भाइ किया इन जमाने में इश तरा का दुशत  हे इन जमाने में अछा शक्ल अछा कपड़े और शूहरत और रुपया शब जानकार दुशती हुती हे,Bhai kya is zamane me is tara ka dushta hai. Is zamane me accha shakal accha kapda aur shuharat aur rupya sab jaankaar dushtiti hoti hai.,train_error,paraphrase,0.273,,,0.0,hard_aug,low_cosine:0.27
synth-train-3435-mix_english_heavy,train,0,"Bro, what is this kind of bad person in this era? In this era, looking good, wearing good clothes, having fame and money, all that means being a bad person.",भाइ किया इन जमाने में इश तरा का दुशत  हे इन जमाने में अछा शक्ल अछा कपड़े और शूहरत और रुपया शब जानकार दुशती हुती हे,Bhai kya is zamane me is tara ka dushta hai. Is zamane me accha shakal accha kapda aur shuharat aur rupya sab jaankaar dushtiti hoti hai.,train_error,mix_english_heavy,0.1035,,,0.0,hard_aug,low_cosine:0.10
synth-val-4990-mix_english_heavy,train,1,"I loved someone once, I used to stay up nights for them, I even ran barefoot for someone whose love I chased❤❤❤",इश्क़ किया था हमने भी हम भी रातों को जागे थे  था कोई जिसके पीछे  हम नंगे पांव भागे थे❤❤❤,"Ishq kiya tha humne bhi, hum bhi raton ko jagaye the tha koi jiski baad hum nange paan chale the❤❤❤",val_error,mix_english_heavy,0.1008,,,0.0,hard_aug,low_cosine:0.10
synth-val-4990-mix_hindi_heavy,train,1,"Ishq kiya tha humne bhi, hum bhi raton ko jagaye the tha koi jiski baad hum nange paan chale the❤❤❤",इश्क़ किया था हमने भी हम भी रातों को जागे थे  था कोई जिसके पीछे  हम नंगे पांव भागे थे❤❤❤,"Ishq kiya tha humne bhi, hum bhi raton ko jagaye the tha koi jiski baad hum nange paan chale the❤❤❤",val_error,mix_hindi_heavy,,,,0.0,hard_aug,dup_or_identity
synth-val-6029-mix_english_heavy,train,1,"I left the scent of a gazelle, I left my little bird chirping, I left my grandma's embrace behind, you are my strength, I left my mother's arms behind with reluctance. To Chief of Army Staff Sripadmanabh Singh, I offer my heartfelt respect 🤲🤲🇮🇳","किसी गजरे की खुशबु को महकता छोड़ आया हूँ, मेरी नन्ही सी चिड़िया को चहकता छोड़ आया हूँ, मुझे छाती से अपनी तू लगा लेना ऐ भारत माँ, मैं अपनी माँ की बाहों को तरसता छोड़ आया हूँ।  पहले चीफ ऑफ आर्मी स्टाफ श्री विपिन रावत जी को भावपूर्ण श्रद्धांजलि 🤲🤲🇮🇳","Kisi gazre ki khushboo ko mahaktay chod gaya hoon, meri nani si chidiya ko chhakaktay chod gaya hoon, mujhe ghatiya se apni lagalena hai Bharti Ma, main apni ma ki baahon ko tarsatay chod gaya hoon. Pehle Chief of Army Staff Sripadmanabh Si",val_error,mix_english_heavy,0.1778,,,0.0,hard_aug,low_cosine:0.18
