row_id,split,label,pred,p_abuse,error,bucket,borderline,text,hindi_text,hindi_abuse,hinglish_abuse,score_delta
train-9917,train,0,1,0.0076625054,fn,source_label_wrong,0,Please aapko bhi follow karo aur profile visit karna,कृपया आप हमें भी फोलो करें और हमारा प्रोफाइल विजिट करें,0.0045,0.0053,-0.0008
train-9919,train,0,1,0.084129006,fn,source_label_wrong,0,Kisi din encounter me mara jayega 😂😂😂😂,किसी दिन एनकाउंटर में मारा जायेगा😂😂😂😂,0.0081,0.0137,-0.0056
train-9932,train,0,1,0.06971661,fn,source_label_wrong,0,"I love you sweetu didi, chumban ka chinah",आई लव यू स्वीटू दीदी चुंबन का चिन्ह,0.0047,0.0572,-0.0525
train-9951,train,0,1,0.1564328,fn,benign_looking_insult,0,"Jab shadi ho chuki hai to saas-sasur aur parivaar ke liye khana bana ke khaana chahiye, na ki tum Katrina Kaif ban jao gi. Isliye bacche paide kar ke shanti se ghar par rehijiye.",जब शादी हो चुकी है तो सास ससुर एवं परिवार को खाना बनाके  खिलाओ           न कि तुम कैटरीना कैफ बन जावोगी  इसलिये बच्चे पैदा करो शान्ती से घर पर रहिये,0.9692,0.8442,0.125
train-9966,train,1,0,0.77335256,fp,false_positive_other,0,"UP ka toh bekaar haal hai, charo taraf inflation, garibia, beerojgarai, bhukhmari hai aur dhong aur pakhand hai",यूपी का तो बुरा हाल है चारों तरफ महंगाई गरीबी बेरोजगारी भुखमरी है और ढोंग और पाखंड है,0.0278,0.9978,-0.97
train-9986,train,0,1,0.46667415,fn,sarcasm,1,Baby to pura leke hi maanege 😂😂,बेबी तो पुरा लेकर ही मानेगी 😂😂,0.0081,0.963,-0.9549
train-9984,train,1,0,0.6108217,fp,false_positive_other,0,Is gareeb mei rahm to a raha hai par unhone naal ko band nahi kiya aur pani waste ho raha hai,इस गरीब मे रहम तो आ रहा है पर वों नल क़ो बंद नहीं किया और पानी बर्बाद हो रहा है,0.0179,0.9961,-0.9782
train-10004,train,0,1,0.4766563,fn,benign_looking_insult,1,"Tujhya pappaachi yaayche gan, tujhya aachhi gadi",तुझ्या पप्पाची यायचे गाणं तुझ्या आईची गाड,0.999,0.9959,0.0031
train-10008,train,0,1,0.4169675,fn,softened_slur,1,"Dil lagaya gandi se, toh pari kya cheez hai.","दिल लगाया गधीसे, तो परी क्या चीज है।",0.9966,0.9645,0.0321
train-10023,train,1,0,0.9726104,fp,false_positive_other,0,"10 saal ke baad me car ko band karne wala hai, usi tarah 10 saal ke baad government job wale ko bhi band kar diya jaye.",10 साल के बाद में कार को बंद कर रहे है उसी प्रकार 10 साल के बाद में सरकारी नौकरी करने वाले को भी बंद कर देना चाहिए,0.0317,0.991,-0.9592
train-10029,train,0,1,0.44626057,fn,obfuscation,1,"Ye ladkiya jo hoti hai na jo besarm hoti hai, in logo ki wajah se ghar ganda ho jata hai",ये लड़किया जो होती है ना जो बेसर्म होती है इन लोग के कारण घर गंदा होता है,0.9885,0.9988,-0.0103
train-10031,train,1,0,0.5205068,fp,false_positive_other,1,Chunav ke baad dekh lo kya hota hai 🤕😐😐,चुनाव के बाद देखो क्या होता है 🤕😐😐,0.0101,0.9954,-0.9853
train-10047,train,1,0,0.99555796,fp,source_label_wrong,0,"Follow karo tum log din ke din bade harami ho rhe ho, kisi ko follow hi nahi kar rhe ache aadmi bano follow karo",follow karo tum लोग दिन के दिन बड़े हरामी होते जा रहे हो किसी को follow hi  नही कर रहे अच्छे आदमी बनो follow करो,0.9952,0.9948,0.0005
train-10062,train,0,1,0.0074292654,fn,source_label_wrong,0,Jay Hari Tatyaji,जय हरी तात्या,0.0051,0.0051,-0.0
train-10070,train,0,1,0.025241105,fn,benign_looking_insult,0,"Ye kisi aur ki nahi, Adani baba ki hai, bhaiyo","ये किसी और की नही अडानी बाबा की हैं , भक्तो",0.9775,0.9862,-0.0087
train-10130,train,1,0,0.96858346,fp,false_positive_other,0,"Bhabhi, aapni saari acchi laga rahi ho ismein",भाभी अच्छी लग रही हो इस साड़ी में,0.0095,0.996,-0.9865
train-10144,train,0,1,0.021027597,fn,benign_looking_insult,0,"Mar jao to bhi na royege, kounsi tum humein chhod kar jaa rahi ho, apne yaar ko chhod kar jaa rahi ho",मर जाओगी तो भी नहीं रोएंगे कौनसे तुम हमें छोड़ कर जा रही हो अपने यार को छोड़ कर जा रही हो,0.9777,0.9776,0.0001
train-10165,train,0,1,0.017485367,fn,source_label_wrong,0,"Itne saal se aisa kuch bhi nahi hua to is saal hi kyun??? Har cheez mohangai ho rahi hai, is mohangai mein ghar chalana mushkil ho gaya hai",इतने साल से ऐसा कुछ भी नहीं हुआ  तो इस साल ही क्यों??? हर चीज महंगी हो रही है  इस महंगाई में घर चलाना मुश्किल हो गया है,0.0155,0.0159,-0.0004
train-10183,train,1,0,0.9899567,fp,obfuscation,0,Badii gandhiya ya naa,बड़ी गंभीर या ना,0.0053,0.9841,-0.9788
train-10189,train,0,1,0.016687058,fn,source_label_wrong,0,"Patjhar mein pate girte hain to uthata kaun hai, pyar to sab karte hai meri baap par nibhata kaun hai, ladki to bhai bevaafa hoti hai, inki baaton par kabhi yaqeen na karna",पतझड़ में पत्ते गिरते हैं तो उठाता कौन है प्यार तो सभी करते मेरे भाई पर निभाता कौन है लड़की तो भाई बेवफा होती है इनकी बातों पर कभी यकीन ना करना,0.0115,0.0065,0.0051
train-10185,train,1,0,0.85318613,fp,false_positive_other,0,Aajkal ke vidyaarthi = 📺 T.V. → 2 ghanta 🎭 Facebook → 3 ghanta 📲 WhatsApp → 12 ghanta 👬 mitra → 1 ghanta 😴 soona → 6 ghanta 📖 padhai → 🔔 Buraa mat maano kyunki aap is samay bhi to social media hi chala rahe ho 😆😆😆😆😆😆😆😆😆😆,आजकल के विद्यार्थी =  📺 T. V.               →    2 घंटा  🎭 Facebook     →    3 घंटा  📲 WhatsApp    →    12 घंटा  👬 मित्र                  →    1 घंटा  😴 सोना                →    6 घंटा  📖 पढ़ाई               →      🔔    बुरा मत मानो क्योंकि आप इस समय भी तो सोशल मीडिया ही चला रहे हो  😆😆😆😆😆😆😆😆😆😆,0.0306,0.0216,0.009
train-10191,train,0,1,0.015053372,fn,source_label_wrong,0,"Hum apne dil ki baat jaman ko bata dete hain, har ek raaz se parday ko hatata hoon, koi hume chahe na ho chahe ye kismat ki baat hai, par hum jise cha lene uspe jaan lutata hai. 💞","हम अपने दिल की जमाने को बता देते हैं,  हर एक राज से पर्दा को हटा देते है,  कोई हमे चाहे ना हो चाहे ये किस्मत की बात है,  पर हम जिसे चाह ले उसपे जान लुटा देते है ।।।💞",0.0047,0.0126,-0.008
train-10210,train,1,0,0.94058615,fp,source_label_wrong,0,"Ye dono already pahle se hi hill rahi hai, kyon mazak nahi ban raha hai",ये दोनों आलरेडी पहले से ही हिल रही है काहे  मज़े ले रहा है,0.9728,0.9716,0.0012
train-10208,train,0,1,0.11667592,fn,benign_looking_insult,0,Lagta hai Diwali parva me fatake uddhadan ban hai! Phir baaki wakt fatake uddhadane se pollution nahi badhta? Shadi badhai ki rasam ho ya nashakdi ho ya kisi aparadhi ke jammanat par bhi toh fatake uddhadaye jate hain!,लगता है सार्फ दिवाली पर्व मे फटाके फोडना बैन है ! फिर बाकी वक्त फटाके फोडनसे प्रदूषण नही फैलता ? शादि ब्याह का रस्म हो या नशेडी हो या कोई अपराधी का जमानत हो खूब फटाके फोडे जाते हैं !,0.984,0.9979,-0.0139
train-10231,train,1,0,0.86942995,fp,obfuscation,0,"Shir mein jahan bale gir jaaye wahan lahsun aur jaiphal pis kar pani dekar paste banaaye aur lagaye, adha ghanta baad dho daalne. 2-3 mahine mein gande bale uge jaate hain.",शिर में जहाँ बाल गिर जाए वहाँ लं और जायफल पिसकर पानी देकर पेस्ट बनाये और लगाये आधा घंटा बाद धो डालें.2/3 माहिने में घने बाल उग जाती है.,0.0147,0.962,-0.9473
train-10234,train,1,0,0.9948403,fp,source_label_wrong,0,Bap ke kapde utar jaate hain betiyon ko pahana aur padhana me magar betiyaan kapde uta rahi hain followers badhane me 😠😠,बाप के कपड़े उतर जाते हैं बेटियों को पहनाने और पढ़ाने में मगर बेटियां कपड़े उतार रही है फॉलोअर्स बढ़ाने में 😠😠,0.9795,0.976,0.0035
